categoria_str,precio_intercambio,precio_compra,precio_venta,titulo,img_caratula,categoria_id,sku
Nintendo DS,3.00,2.00,5.00,Asterix Y Obelix XXL 2 Mission WiFix,/product_images/Juegos/DS Juegos/3546430127094_s.jpg,834,3546430127094
Nintendo DS,0.90,0.60,2.50,Totally Spies! 2: Undercover,/product_images/defimg4_s.jpg,834,3546430127124
PC,0.70,0.40,2.00,Toy Story 2 - 3 Pack,/product_images/defimg1_s.jpg,830,8427897000494
PC,1.80,1.00,5.00,Disney Heroes 3,/product_images/defimg3_s.jpg,830,8427897000500
PC,0.30,0.10,1.00,Disney Interactive 3 Juegos Clasicos,/product_images/defimg1_s.jpg,830,8427897000517
PlayStation 3,6.00,4.00,10.00,Under Night In-Birth,/product_images/Juegos/PS3 Juegos/813633014791_s.jpg,821,813633014791
PlayStation 3,6.00,4.00,10.00,"Awakened Fate Ultimatum, The",/product_images/Juegos/PS3 Juegos/813633014968_s.jpg,821,813633014968
PlayStation 3,18.00,13.00,30.00,Hyperdimension Neptunia Hypercollection,/product_images/defimg5_s.jpg,821,813633015064
Nintendo DS,0.40,0.20,1.50,Point Blank DS,/product_images/Juegos/DS Juegos/3546430128152_s.jpg,834,3546430128152
Nintendo DS,0.70,0.30,2.50,Trioncube,/product_images/defimg2_s.jpg,834,3546430130360
Nintendo DS,0.30,0.10,1.00,A Cocinar! Con Jamie Oliver,/product_images/Juegos/DS Juegos/3546430131251_s.jpg,834,3546430131251
PC,1.00,0.50,3.50,Disney Magic English: Descubriendo el In,/product_images/defimg1_s.jpg,830,8427897000876
PC,1.20,0.60,4.00,Grandes Adventures,/product_images/defimg2_s.jpg,830,8427897000951
PC,0.40,0.20,1.50,Worms 3D,/product_images/defimg4_s.jpg,830,8427897000975
PlayStation 3,17.00,12.00,28.00,Atelier: Arland Trilogy,/product_images/Juegos/PS3 Juegos/813633015132_s.jpg,821,813633015132
PlayStation 3,11.00,8.00,18.00,Lost Dimension,/product_images/Juegos/PS3 Juegos/813633015439_s.jpg,821,813633015439
PlayStation 3,18.00,13.00,30.00,Odin Sphere Leifthrasir,/product_images/Juegos/PS3 Juegos/813633017099_s.jpg,821,813633017099
Nintendo DS,1.30,0.80,3.50,Lucky Luke Go West,/product_images/defimg4_s.jpg,834,3546430131480
Nintendo DS,1.30,0.80,3.50,Asterix en los Juegos Olimpicos,/product_images/Juegos/DS Juegos/3546430134191_s.jpg,834,3546430134191
Nintendo DS,0.30,0.10,1.00,Jenga World Tour,/product_images/Juegos/DS Juegos/3546430134559_s.jpg,834,3546430134559
PC,3.00,2.00,10.00,Medieval Total War Gold Edition,/product_images/defimg4_s.jpg,830,8427897001088
PC,0.10,0.01,0.50,Mujeres Desesperadas El Videojuego 2CD,/product_images/defimg5_s.jpg,830,8427897001101
PC,0.40,0.20,1.50,En Busca De Las Llaves Secretas,/product_images/defimg2_s.jpg,830,8427897001170
PlayStation 3,1.50,0.90,4.00,Young Justice: Legacy,/product_images/Juegos/PS3 Juegos/8154030100581_s.jpg,821,8154030100581
PlayStation 3,5.00,3.00,8.00,Cómo Entrenar A Tu Dragon 2,/product_images/Juegos/PS3 Juegos/8154030102448_s.jpg,821,8154030102448
PlayStation 3,9.00,6.00,15.00,Hora De Aventuras: El Secreto del Reino Sin Nombre,/product_images/Juegos/PS3 Juegos/8154030103209_s.jpg,821,8154030103209
PC,0.01,0.01,0.25,"Cronicas de Narnia - El leon, la Bruja..",/product_images/defimg5_s.jpg,830,8427897001194
PC,1.30,0.60,4.50,Princesas: Un Viaje Encantado,/product_images/defimg2_s.jpg,830,8427897001330
PC,0.01,0.01,0.10,Lo Mejor de Goofie en Monopatin,/product_images/defimg1_s.jpg,830,8427897001965
PlayStation 3,13.00,9.00,22.00,Barbie: Refugio Para Cachorros De Barbie Y Sus Hermanas,/product_images/defimg4_s.jpg,821,8154030104916
PlayStation 3,6.00,4.00,10.00,Rambo: The Video Game,/product_images/Juegos/PS3 Juegos/8402862869382_s.jpg,821,8402862869382
PlayStation 3,7.00,5.00,12.00,Naruto Storm 3 - Ultimate Ninja Kit,/product_images/Juegos/PS3 Juegos/8427897005260_s.jpg,821,8427897005260
PC,0.01,0.01,0.10,Buzz Lightyear Guardianes Del Espacio,/product_images/defimg4_s.jpg,830,8427897002146
PC,0.01,0.01,0.10,High School Musical 3: Fin de curso,/product_images/defimg2_s.jpg,830,8427897002429
PlayStation 3,7.00,5.00,12.00,Time Crisis Razing Storm W/ Gun (Move),/product_images/Juegos/PS3 Juegos/8431305017233_s.jpg,821,8431305017233
PlayStation 3,1.50,0.90,4.00,Heavy Fire : Shattered Spear,/product_images/Juegos/PS3 Juegos/859292000843_s.jpg,821,859292000843
PC,0.01,0.01,0.25,Disney Bolt,/product_images/defimg3_s.jpg,830,8427897002450
PlayStation 3,1.50,0.90,4.00,Turok (Caja Metal),/product_images/Juegos/PS3 Juegos/8717418156640_s.jpg,821,8717418156640
PC,0.10,0.01,0.50,"Aventura De Campanilla, La",/product_images/defimg3_s.jpg,830,8427897002474
PlayStation 3,5.00,3.00,8.00,Disney Sing it 2 Pop Hits + Mic,/product_images/Juegos/PS3 Juegos/8717418229689_s.jpg,821,8717418229689
PC,0.30,0.20,1.00,Disney Sing It Featuring Hanna Montana,/product_images/defimg1_s.jpg,830,8427897002658
PC,0.10,0.01,0.50,Hannah Montana La Pelicula,/product_images/defimg1_s.jpg,830,8427897002702
PlayStation 3,1.50,0.90,4.00,Disney Sing It Family Hits,/product_images/Juegos/PS3 Juegos/8717418275914_s.jpg,821,8717418275914
PlayStation 3,3.00,2.00,5.00,Disney Sing It Party Hits + Micrófon,/product_images/Juegos/PS3 Juegos/8717418279189_s.jpg,821,8717418279189
PC,0.01,0.01,0.25,Toy Story Mania,/product_images/defimg3_s.jpg,830,8427897003297
PC,0.01,0.01,0.25,Toy Story 3,/product_images/defimg5_s.jpg,830,8427897003310
PC,1.40,0.80,4.00,Alicia en el Pais de las Maravillas,/product_images/defimg4_s.jpg,830,8427897003334
PlayStation 3,-1,-1,14.00,Disney Epic Mickey 2 - The Power of Two *Use 8717418378691*,/product_images/Juegos/PS3 Juegos/8717418358211_s.jpg,821,8717418358211
PlayStation 3,1.50,0.90,4.00,Toy Story Mania,/product_images/Juegos/PS3 Juegos/8717418377779_s.jpg,821,8717418377779
PlayStation 3,-1,-1,18.00,Star Wars: The Force Unleashed II,/product_images/Juegos/PS3 Juegos/8717418429225_s.jpg,821,8717418429225
PlayStation 3,13.00,9.00,22.00,Disney Infinity 2.0 Toy Box Combo Starter Pack,/product_images/Juegos/PS3 Juegos/8717418444877_s.jpg,821,8717418444877
PlayStation 3,17.00,12.00,28.00,Disney Infinity 3.0 Edition: Star Wars Saga Bundle,/product_images/defimg5_s.jpg,821,8717418465551
PlayStation 3,15.00,11.00,25.00,Fairytale Fights (Ed.Collecionista ),/product_images/Juegos/PS3 Juegos/8717545402566_s.jpg,821,8717545402566
PlayStation 3,7.00,5.00,12.00,Ferrari Challenge - Bundle (Juego + Volante),/product_images/Juegos/PS3 Juegos/8718591181085_s.jpg,821,8718591181085
PlayStation 3,3.00,2.00,6.00,Teslagrad,/product_images/Juegos/PS3 Juegos/8718591181184_s.jpg,821,8718591181184
PlayStation 3,9.00,6.00,15.00,Plants Vs Zombies,/product_images/Juegos/PS3 Juegos/899274002540_s.jpg,821,899274002540
PlayStation 3,6.00,4.00,10.00,Gothic 4: Arcania Tale Complete Edition,/product_images/Juegos/PS3 Juegos/9006113002437_s.jpg,821,9006113002437
PlayStation 3,12.00,9.00,20.00,Syberia: Complete Collection,/product_images/Juegos/PS3 Juegos/9006113003298_s.jpg,821,9006113003298
PlayStation 3,5.00,3.00,8.00,Red Faction Collection,/product_images/Juegos/PS3 Juegos/9006113006695_s.jpg,821,9006113006695
PlayStation 3,6.00,4.00,10.00,Destroy All Humans! El Camino Del Recto Furon,/product_images/Juegos/PS3 Juegos/9006113007135_s.jpg,821,9006113007135
PlayStation 3,3.00,2.00,5.00,Rugby League Live,/product_images/Juegos/PS3 Juegos/9312590123375_s.jpg,821,9312590123375
PlayStation 3,9.00,6.00,15.00,Rugby League Live 2,/product_images/Juegos/PS3 Juegos/9312590123641_s.jpg,821,9312590123641
PlayStation 3,7.00,5.00,12.00,Rugby Challenge 2 - The Lions Tour Edition,/product_images/Juegos/PS3 Juegos/9312590123702_s.jpg,821,9312590123702
Xbox 360,7.00,5.00,12.00,Family Guy: Back To The Multiverse,/product_images/Juegos/Xbox 360 Juegos/5030917112263_s.jpg,827,5030917112263
PlayStation 3,3.00,2.00,6.00,AFL live 2,/product_images/defimg2_s.jpg,821,9312590123726
PlayStation 3,3.00,2.00,5.00,Don Bradman Cricket 14,/product_images/Juegos/PS3 Juegos/9312590123818_s.jpg,821,9312590123818
PlayStation 3,15.00,11.00,25.00,Rugby Challenge 3,/product_images/defimg4_s.jpg,821,9312590124075
Xbox 360,3.00,2.00,6.00,Sherlock Holmes: Crimes & Punishments,/product_images/Juegos/Xbox 360 Juegos/3512899113121_s.jpg,827,3512899113121
Xbox 360,0.90,0.60,2.50,Shadowrun,/product_images/Juegos/Xbox 360 Juegos/882224355926_s.jpg,827,882224355926
Xbox 360,6.00,4.00,10.00,Snipers,/product_images/Juegos/Xbox 360 Juegos/3499550297812_s.jpg,827,3499550297812
PlayStation 3,15.00,11.00,25.00,Fallout 3 (Ed. Coleccionista),/product_images/Juegos/PS3 Juegos/93155125797_s.jpg,821,93155125797
PlayStation 3,-1,-1,3.00,Start The Party Empieza La Fiesta,/product_images/Juegos/PS3 Juegos/9789507426681_s.jpg,821,9789507426681
PlayStation 3,7.00,5.00,12.00,Monster Jam: Path Of Destruction,/product_images/Juegos/PS3 Juegos/5030917094118_s.jpg,821,5030917094118
Xbox 360,1.50,0.90,4.00,"Borderlands Zombie Island, Moxxi's Under",/product_images/Juegos/Xbox 360 Juegos/5026555251754_s.jpg,827,5026555251754
Xbox 360,3.00,2.00,6.00,Borderlands 2 - Pack Contenido Adicional,/product_images/Juegos/Xbox 360 Juegos/5026555258531_s.jpg,827,5026555258531
Xbox 360,9.00,6.00,15.00,Rayman Raving Rabbids,/product_images/Juegos/Xbox 360 Juegos/3307210230287_s.jpg,827,3307210230287
Xbox 360,1.30,0.80,3.50,Men in Black 3 - Alien Crisis,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,827,5030917107474
Xbox 360,0.90,0.60,2.50,FIFA 2014 World Cup Brazil,/product_images/Juegos/Xbox 360 Juegos/5035226112409_s.jpg,827,5035226112409
Xbox 360,1.30,0.80,3.50,NHL 07,/product_images/Juegos/Xbox 360 Juegos/5030934054133_s.jpg,827,5030934054133
Xbox 360,3.00,2.00,6.00,Forza Motorsport 3 EC 2 Discos,/product_images/Juegos/Xbox 360 Juegos/882224918411_s.jpg,827,882224918411
Xbox 360,9.00,6.00,15.00,Asterix en los Juegos Olimpicos,/product_images/Juegos/Xbox 360 Juegos/3546430136331_s.jpg,827,3546430136331
Xbox 360,3.00,2.00,6.00,NHL 2K9,/product_images/Juegos/Xbox 360 Juegos/5026555248464_s.jpg,827,5026555248464
Xbox 360,6.00,4.00,10.00,Saints Row The Third / Saints Row IV,/product_images/Juegos/Xbox 360 Juegos/4020628884406_s.jpg,827,4020628884406
Xbox 360,6.00,4.00,10.00,Blaz Blue: Continuum Shift LE,/product_images/Juegos/Xbox 360 Juegos/4510772105545_s.jpg,827,4510772105545
Xbox 360,1.50,0.90,4.00,Rock Band 3,/product_images/Juegos/Xbox 360 Juegos/5030934094375_s.jpg,827,5030934094375
Xbox 360,1.10,0.70,3.00,Dancing Stage Universe (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/4012927032947_s.jpg,827,4012927032947
Xbox 360,7.00,5.00,12.00,Angry Birds: Star Wars,/product_images/Juegos/Xbox 360 Juegos/5030917132278_s.jpg,827,5030917132278
Xbox 360,4.00,3.00,7.00,Monopoly: Edicion Mundial,/product_images/Juegos/Xbox 360 Juegos/5030934065979_s.jpg,827,5030934065979
Xbox 360,3.00,2.00,5.00,Ghost Recon Anthology,/product_images/Juegos/Xbox 360 Juegos/3307215692486_s.jpg,827,3307215692486
Xbox 360,11.00,8.00,18.00,Bioshock 2: Edicion Rapture,/product_images/Juegos/Xbox 360 Juegos/5026555251068_s.jpg,827,5026555251068
Xbox 360,5.00,3.00,8.00,Vengadores: Batalla por la Tierra,/product_images/Juegos/Xbox 360 Juegos/3307215635049_s.jpg,827,3307215635049
Xbox 360,22.00,15.00,35.00,WWE 2K17,/product_images/defimg4_s.jpg,827,5026555265423
Xbox 360,1.30,0.80,3.50,PowerUp Heroes (Kinect),/product_images/Juegos/Xbox 360 Juegos/3307219932427_s.jpg,827,3307219932427
Xbox 360,6.00,4.00,10.00,Tomb Raider: Anniversary,/product_images/Juegos/Xbox 360 Juegos/5021290031548_s.jpg,827,5021290031548
Xbox 360,7.00,5.00,12.00,Fallout New Vegas: Ultimate Edition,/product_images/Juegos/Xbox 360 Juegos/93155124981_s.jpg,827,93155124981
Xbox 360,1.30,0.80,3.50,Mercenaries 2: World in Flames,/product_images/Juegos/Xbox 360 Juegos/5030934059060_s.jpg,827,5030934059060
Xbox 360,7.00,5.00,12.00,Street Fighter IV Edicion Coleccionista,/product_images/Juegos/Xbox 360 Juegos/5055060961520_s.jpg,827,5055060961520
Xbox 360,7.00,5.00,12.00,Lips: I Love The 80's (Sin Microfonos),/product_images/Juegos/Xbox 360 Juegos/88537014006D_s.jpg,827,88537014006
Xbox 360,7.00,5.00,12.00,Onechanbara - Bikini Samurai Squad,/product_images/Juegos/Xbox 360 Juegos/5060125483015_s.jpg,827,5060125483015
Xbox 360,7.00,5.00,12.00,Avatar: The Burning Earth,/product_images/Juegos/Xbox 360 Juegos/752919550274_s.jpg,827,752919550274
Xbox 360,1.70,1.00,4.50,My Sims Skyheroes,/product_images/Juegos/Xbox 360 Juegos/5030930085773_s.jpg,827,5030930085773
Xbox 360,1.90,1.20,5.00,Cabela's Dangerous Hunts 2011,/product_images/Juegos/Xbox 360 Juegos/5030917095054_s.jpg,827,5030917095054
Xbox 360,0.01,0.01,0.25,Pro Evolution Soccer 2007,/product_images/Juegos/Xbox 360 Juegos/083717300601_s.jpg,827,083717300601
Xbox 360,25.00,18.00,40.00,Band Hero (Super Bundle),/product_images/Juegos/Xbox 360 Juegos/5030917082634_s.jpg,827,5030917082634
Xbox 360,1.30,0.80,3.50,Port Royale 3,/product_images/Juegos/Xbox 360 Juegos/4260089414891_s.jpg,827,4260089414891
Xbox 360,5.00,3.00,8.00,Bionicle Heroes,/product_images/Juegos/Xbox 360 Juegos/5021290028333_s.jpg,827,5021290028333
Xbox 360,6.00,4.00,10.00,Terraria,/product_images/Juegos/Xbox 360 Juegos/8023171033464_s.jpg,827,8023171033464
Xbox 360,1.90,1.20,5.00,Dragons Dogma,/product_images/Juegos/Xbox 360 Juegos/5055060963135_s.jpg,827,5055060963135
Xbox 360,1.10,0.70,3.00,Supreme Commander 2,/product_images/Juegos/Xbox 360 Juegos/5021290040397_s.jpg,827,5021290040397
Xbox 360,-1,-1,6.00,Ruse *USE 3307211695610 *,/product_images/Juegos/Xbox 360 Juegos/307211695610_s.jpg,827,307211695610
Xbox 360,0.50,0.30,1.50,Tropico 3,/product_images/Juegos/Xbox 360 Juegos/4260089412460_s.jpg,827,4260089412460
Xbox 360,1.50,0.90,4.00,Battlefield 2: Modern Combat,/product_images/Juegos/Xbox 360 Juegos/5030934049962_s.jpg,827,5030934049962
Xbox 360,3.00,2.00,6.00,Toy Story Mini Aventuras,/product_images/Juegos/Xbox 360 Juegos/885370579260_s.jpg,827,885370579260
Xbox 360,1.50,0.90,4.00,Battle Vs Chess,/product_images/Juegos/Xbox 360 Juegos/4250230220051_s.jpg,827,4250230220051
Xbox 360,3.00,2.00,6.00,Locos por el Surf,/product_images/Juegos/Xbox 360 Juegos/3307210259516_s.jpg,827,3307210259516
Xbox 360,22.00,15.00,35.00,Rocksmith (Juego+Cable Jack),/product_images/Juegos/Xbox 360 Juegos/3307215638729_s.jpg,827,3307215638729
Xbox 360,6.00,4.00,10.00,London 2012,/product_images/Juegos/Xbox 360 Juegos/5055277017140_s.jpg,827,5055277017140
Xbox 360,11.00,8.00,18.00,Just Dance 2016,/product_images/Juegos/Xbox 360 Juegos/3307215897447_s.jpg,827,3307215897447
Xbox 360,0.50,0.30,1.50,Hannah Montana: La pelicula,/product_images/Juegos/Xbox 360 Juegos/8717418211752_s.jpg,827,8717418211752
Xbox 360,3.00,2.00,5.00,Megamind - Comienza La Batalla,/product_images/Juegos/Xbox 360 Juegos/4005209137089_s.jpg,827,4005209137089
Xbox 360,3.00,2.00,6.00,Far Cry Instincts Predator,/product_images/Juegos/Xbox 360 Juegos/3307210220387_s.jpg,827,3307210220387
Xbox 360,0.01,0.01,0.25,NBA Live 07,/product_images/Juegos/Xbox 360 Juegos/5030934052290_s.jpg,827,5030934052290
Xbox 360,1.10,0.70,3.00,Tour De Francia 2012,/product_images/Juegos/Xbox 360 Juegos/3512899109308_s.jpg,827,3512899109308
Xbox 360,3.00,2.00,6.00,Battle Fantasia,/product_images/Juegos/Xbox 360 Juegos/8023171016139_s.jpg,827,8023171016139
Xbox 360,5.00,3.00,8.00,Sports Island Freedom (Kinect),/product_images/Juegos/Xbox 360 Juegos/4012927035207_s.jpg,827,4012927035207
Xbox 360,0.20,0.10,0.75,Tiger Woods PGA Tour 08,/product_images/Juegos/Xbox 360 Juegos/5030934057042_s.jpg,827,5030934057042
Xbox 360,1.50,0.90,4.00,Jonah Lomu Rugby Challenge,/product_images/Juegos/Xbox 360 Juegos/9312590111228_s.jpg,827,9312590111228
Nintendo DS,0.90,0.60,2.50,Kid Paddle Lost In The Game,/product_images/defimg1_s.jpg,834,3546430136225
Nintendo DS,1.10,0.70,3.00,Los Dalton - Lucky Luke,/product_images/defimg2_s.jpg,834,3546430136553
Nintendo DS,5.00,3.00,8.00,My Horse and Me 2,/product_images/defimg1_s.jpg,834,3546430136676
Nintendo DS,5.00,3.00,8.00,"Chase, The - Felix Meets Felicity",/product_images/defimg4_s.jpg,834,3546430136867
Nintendo DS,1.50,0.90,4.00,Driving Theory Training 2008,/product_images/Juegos/DS Juegos/3546430141557_s.jpg,834,3546430141557
Nintendo DS,1.50,0.90,4.00,Cazafantasmas,/product_images/defimg2_s.jpg,834,3546430144657
Nintendo DS,1.10,0.70,3.00,"Easy Piano, Con Teclado",/product_images/Juegos/DS Juegos/3546430147719_s.jpg,834,3546430147719
Nintendo DS,11.00,8.00,18.00,Atari Greatest Hits,/product_images/Juegos/DS Juegos/3546430150436_s.jpg,834,3546430150436
Nintendo DS,1.50,0.90,4.00,Real Football 2009,/product_images/defimg3_s.jpg,834,3700515800122
Nintendo DS,11.00,8.00,18.00,Blue Dragon - Awakened Shadow,/product_images/Juegos/DS Juegos/3700577000065_s.jpg,834,3700577000065
Nintendo DS,18.00,13.00,30.00,Dragon Ball Origins 2,/product_images/defimg2_s.jpg,834,3700577000430
Nintendo DS,5.00,4.00,9.00,"Oso Yogui, El",/product_images/defimg5_s.jpg,834,3700577001994
Nintendo DS,3.00,2.00,6.00,One Piece Gigant Battle,/product_images/defimg3_s.jpg,834,3700577003097
Nintendo DS,4.00,3.00,7.00,Martina en la Granja,/product_images/Juegos/DS Juegos/3760137142888_s.jpg,834,3760137142888
Nintendo DS,0.40,0.20,1.50,Tsumiki: La Torre Infernal,/product_images/defimg2_s.jpg,834,3760137144486
Nintendo DS,1.10,0.70,3.00,Hotel Giant DS,/product_images/Juegos/DS Juegos/3760137145193_s.jpg,834,3760137145193
Nintendo DS,7.00,5.00,12.00,Crime Scene - Criminology,/product_images/defimg4_s.jpg,834,3760137145223
Nintendo DS,2.00,1.40,6.00,Sercet Flirts,/product_images/defimg4_s.jpg,834,3760137146244
Nintendo DS,1.90,1.20,5.00,Spectral Force Genesis,/product_images/defimg4_s.jpg,834,3760137146305
Nintendo DS,1.10,0.70,3.00,Famous,/product_images/defimg1_s.jpg,834,3760137146350
Nintendo DS,1.30,0.80,3.50,Fast Food Panic,/product_images/defimg3_s.jpg,834,3760137146787
Nintendo DS,1.50,0.90,4.00,Hospital Giant,/product_images/Juegos/DS Juegos/3760137147036_s.jpg,834,3760137147036
Nintendo DS,0.60,0.30,2.00,Brico Party,/product_images/Juegos/DS Juegos/3760137147357_s.jpg,834,3760137147357
Nintendo DS,1.50,0.90,4.00,Super Profe,/product_images/defimg2_s.jpg,834,3760137147647
Nintendo DS,0.90,0.60,2.50,Fix It,/product_images/defimg1_s.jpg,834,3760137147869
Nintendo DS,3.00,2.00,6.00,Aqua Panic!,/product_images/Juegos/DS Juegos/3770000633207_s.jpg,834,3770000633207
Nintendo DS,3.00,2.00,5.00,Aqua Panic!,/product_images/Juegos/DS Juegos/3770000633245_s.jpg,834,3770000633245
Nintendo DS,0.30,0.10,1.00,Ping Pals,/product_images/defimg3_s.jpg,834,4005209062329
Nintendo DS,1.90,1.20,5.00,Los Increibles: La Amenaza del Socavador,/product_images/Juegos/DS Juegos/4005209067928_s.jpg,834,4005209067928
Nintendo DS,1.10,0.70,3.00,Zoo Tycoon DS,/product_images/Juegos/DS Juegos/4005209068819_s.jpg,834,4005209068819
Nintendo DS,4.00,3.00,7.00,Tak 3 - Great Juju Challenge,/product_images/defimg1_s.jpg,834,4005209069885
Nintendo DS,7.00,5.00,12.00,Nanostray,/product_images/defimg2_s.jpg,834,4005209072557
Nintendo DS,5.00,3.00,8.00,Bob Esponja y Amigos Unidos,/product_images/Juegos/DS Juegos/4005209074261_s.jpg,834,4005209074261
Nintendo DS,7.00,5.00,12.00,Monster Trucks,/product_images/defimg2_s.jpg,834,4005209075817
Nintendo DS,0.40,0.20,1.50,Golden Nugget Casino,/product_images/defimg1_s.jpg,834,4005209076180
Nintendo DS,1.30,0.80,3.50,Texas Hold Em Poker,/product_images/defimg5_s.jpg,834,4005209077064
Nintendo DS,0.30,0.10,1.00,Alex Rider Stormbreaker,/product_images/Juegos/DS Juegos/4005209077989_s.jpg,834,4005209077989
Nintendo DS,3.00,2.00,6.00,ATV Quad Frenzy,/product_images/Juegos/DS Juegos/4005209078627_s.jpg,834,4005209078627
Nintendo DS,3.00,2.00,5.00,Danny Phantom Urban Jungle,/product_images/defimg2_s.jpg,834,4005209081030
Nintendo DS,3.00,2.00,6.00,Guilty Gear: Dust Strikers,/product_images/Juegos/DS Juegos/4005209083119_s.jpg,834,4005209083119
Nintendo DS,5.00,3.00,8.00,Scooby-Doo Quien Esta Mirando a Quien?,/product_images/defimg1_s.jpg,834,4005209085595
Nintendo DS,7.00,5.00,12.00,Bob Esponja: Batalla por la Isla del Vol,/product_images/defimg2_s.jpg,834,4005209090100
Nintendo DS,2.00,1.40,6.00,Purr Pals,/product_images/defimg1_s.jpg,834,4005209093170
Nintendo DS,4.00,3.00,7.00,Bob Esponja y Amigos: El Ataque de los J,/product_images/Juegos/DS Juegos/4005209093644_s.jpg,834,4005209093644
Nintendo DS,6.00,4.00,10.00,Bob Esponja: Aventura en la Atlantida,/product_images/Juegos/DS Juegos/4005209093835_s.jpg,834,4005209093835
Nintendo DS,0.60,0.30,2.00,Bratz: 4 Real,/product_images/Juegos/DS Juegos/4005209094788_s.jpg,834,4005209094788
Nintendo DS,1.50,0.90,4.00,Juiced 2,/product_images/defimg4_s.jpg,834,4005209095662
Nintendo DS,3.00,2.00,5.00,Avatar the last airbender the burning earth,/product_images/Juegos/DS Juegos/4005209096102_s.jpg,834,4005209096102
Nintendo DS,5.00,3.00,8.00,Nicktoons: Attack of the Toybots,/product_images/defimg2_s.jpg,834,4005209097031
